model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,split3_test_pr_auc,split4_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__n_estimators,param_model__l2_regularization,param_model__learning_rate,param_model__max_iter,param_model__max_leaf_nodes,param_model__colsample_bytree,param_model__min_child_weight,param_model__reg_alpha,param_model__reg_lambda,param_model__scale_pos_weight,param_model__subsample
xgboost,12.458475017547608,0.15295530911486477,0.24241304397583008,0.0376139582243637,,,"{'model__colsample_bytree': np.float64(0.8383734311001299), 'model__learning_rate': np.float64(0.037863782858246285), 'model__max_depth': 4, 'model__min_child_weight': 3, 'model__n_estimators': 727, 'model__reg_alpha': np.float64(0.0017589889655995118), 'model__reg_lambda': np.float64(4.6088569953579235), 'model__scale_pos_weight': 1.0, 'model__subsample': np.float64(0.7696355972721561)}",0.7925782014179804,0.7929644020804241,0.7936997011582647,0.8061629614625007,0.7999949359396364,0.7970800404117613,0.005284463973222242,8,0.6043674788805253,0.631137547588387,0.6355374426196125,0.6354036008349583,0.6438588833756996,0.6300609906598365,0.013492459933781759,8,0.5969289827255279,0.5945945945945946,0.6075216972034716,0.5907335907335908,0.596116504854369,0.5971790740223107,0.005592588701099504,13,4.0,,,727.0,,0.037863782858246285,,,0.8383734311001299,3.0,0.0017589889655995118,4.6088569953579235,1.0,0.7696355972721561
xgboost,5.683724212646484,0.1467887952406644,0.2959265232086182,0.05193615931213642,,,"{'model__colsample_bytree': np.float64(0.7415454645956316), 'model__learning_rate': np.float64(0.05709546930704719), 'model__max_depth': 4, 'model__min_child_weight': 6, 'model__n_estimators': 316, 'model__reg_alpha': np.float64(0.00010233604916508898), 'model__reg_lambda': np.float64(0.12489378527169981), 'model__scale_pos_weight': 1.9882783882783883, 'model__subsample': np.float64(0.7136196478150851)}",0.7962108486970366,0.7932730253172242,0.7945294423194975,0.8084924292297564,0.8035448422545196,0.7992101175636069,0.005849864046803087,4,0.6142163123849755,0.6398944275752511,0.6343604043357486,0.6410037679988323,0.64850162423072,0.6355953073051055,0.011600804350525325,3,0.6412955465587045,0.632436837815811,0.6513105639396346,0.669374492282697,0.652931854199683,0.649469858959306,0.01239767095953932,2,4.0,,,316.0,,0.05709546930704719,,,0.7415454645956316,6.0,0.00010233604916508898,0.12489378527169981,1.9882783882783883,0.7136196478150851
xgboost,6.452986574172973,0.2838444332585128,0.23365426063537598,0.02660758549114778,,,"{'model__colsample_bytree': np.float64(0.6567156341706784), 'model__learning_rate': np.float64(0.11050953347262757), 'model__max_depth': 5, 'model__min_child_weight': 7, 'model__n_estimators': 253, 'model__reg_alpha': np.float64(0.023984048764568618), 'model__reg_lambda': np.float64(7.240589211440118), 'model__scale_pos_weight': 1.0, 'model__subsample': np.float64(0.7965918469366637)}",0.7861055457740539,0.7823093113148362,0.7884345550091405,0.8002160665755136,0.7952262790972467,0.7904583515541582,0.006440429534295856,11,0.5939616198902944,0.6159402172690291,0.6285744259543397,0.6270157600021997,0.6221970217168976,0.6175378089665522,0.01258360619547262,12,0.5889101338432122,0.5875598086124402,0.6148007590132827,0.5959498553519769,0.5903846153846154,0.5955210344411055,0.01005345304944248,14,5.0,,,253.0,,0.11050953347262757,,,0.6567156341706784,7.0,0.023984048764568618,7.240589211440118,1.0,0.7965918469366637
xgboost,5.520432376861573,0.40606700979611665,0.1642430305480957,0.04221744352185171,,,"{'model__colsample_bytree': np.float64(0.711701974655135), 'model__learning_rate': np.float64(0.03496057333840413), 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 438, 'model__reg_alpha': np.float64(0.001071418410879619), 'model__reg_lambda': np.float64(1.7048386009349077), 'model__scale_pos_weight': 1.0, 'model__subsample': np.float64(0.8494985044450786)}",0.8029314148098678,0.8005922867801321,0.7994758464371724,0.8154285039077667,0.8108337131378605,0.8058523530145599,0.006218948906770939,1,0.6248040455458148,0.6410524010028482,0.6454932551832688,0.6445907761736543,0.6596264075393721,0.6431133770889916,0.011135582126137808,1,0.6147934678194045,0.6023391812865497,0.6118980169971672,0.609450337512054,0.6111111111111112,0.6099184229452573,0.00416584609149543,7,3.0,,,438.0,,0.03496057333840413,,,0.711701974655135,1.0,0.001071418410879619,1.7048386009349077,1.0,0.8494985044450786
xgboost,9.8532546043396,0.13945176579662333,0.19319257736206055,0.031592853321955196,,,"{'model__colsample_bytree': np.float64(0.6537965030707688), 'model__learning_rate': np.float64(0.03054716299821886), 'model__max_depth': 4, 'model__min_child_weight': 4, 'model__n_estimators': 697, 'model__reg_alpha': np.float64(0.3540300530852019), 'model__reg_lambda': np.float64(0.2308490958299869), 'model__scale_pos_weight': 1.9882783882783883, 'model__subsample': np.float64(0.9982174662348076)}",0.7939948326688658,0.7895796652702731,0.794920702379266,0.8087734845799361,0.802896642527979,0.798033065485264,0.006876991894097917,6,0.6073342330953326,0.6164476624383364,0.6399767104614068,0.6417686399421911,0.6451714415888018,0.6301397375052138,0.015267701120419417,7,0.6442845723421263,0.6401299756295694,0.6436041834271923,0.6644844517184942,0.6571428571428571,0.6499292080520479,0.009292843012420523,1,4.0,,,697.0,,0.03054716299821886,,,0.6537965030707688,4.0,0.3540300530852019,0.2308490958299869,1.9882783882783883,0.9982174662348076
xgboost,5.409053468704224,0.295393937587544,0.1506061553955078,0.024361000731935423,,,"{'model__colsample_bytree': np.float64(0.9091842943357968), 'model__learning_rate': np.float64(0.09664438055065681), 'model__max_depth': 2, 'model__min_child_weight': 4, 'model__n_estimators': 605, 'model__reg_alpha': np.float64(0.012084509334174178), 'model__reg_lambda': np.float64(1.7675043038767095), 'model__scale_pos_weight': 1.0, 'model__subsample': np.float64(0.8033027269733458)}",0.7948380655562977,0.7947638610622036,0.7934332395658362,0.8077547644367921,0.8026518796104049,0.7986883620463069,0.005581253033272389,5,0.6106166772022268,0.6326797829782603,0.6315792463909996,0.6323132747432723,0.6507106862043421,0.6315799335038201,0.01270583544964167,5,0.6118546845124283,0.6003898635477583,0.5973282442748091,0.6023166023166023,0.6040268456375839,0.6031832480578364,0.004873204453412326,10,2.0,,,605.0,,0.09664438055065681,,,0.9091842943357968,4.0,0.012084509334174178,1.7675043038767095,1.0,0.8033027269733458
xgboost,7.879388236999512,0.4013141235296176,0.25882759094238283,0.03906418973726292,,,"{'model__colsample_bytree': np.float64(0.7457161802455713), 'model__learning_rate': np.float64(0.13926022843313585), 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 638, 'model__reg_alpha': np.float64(0.00018527033464433407), 'model__reg_lambda': np.float64(4.737100270590263), 'model__scale_pos_weight': 1.0, 'model__subsample': np.float64(0.8353840870788276)}",0.777911008573992,0.7778081341617253,0.7822216150945431,0.7969733799226888,0.7851133505511386,0.7840054976608176,0.00704451072770738,13,0.5865366558431053,0.6012671189511274,0.6185002842599189,0.6272327619903829,0.6122901254717106,0.609165389303249,0.014126403989379423,13,0.5681159420289855,0.5894941634241245,0.5986653956148713,0.5728250244379277,0.5842911877394636,0.5826783426490746,0.011079656458974468,15,3.0,,,638.0,,0.13926022843313585,,,0.7457161802455713,3.0,0.00018527033464433407,4.737100270590263,1.0,0.8353840870788276
xgboost,16.78433585166931,0.9758360058444091,0.3506315231323242,0.1537213607032249,,,"{'model__colsample_bytree': np.float64(0.7438241906790214), 'model__learning_rate': np.float64(0.13201748262002597), 'model__max_depth': 5, 'model__min_child_weight': 6, 'model__n_estimators': 564, 'model__reg_alpha': np.float64(0.003506158108144111), 'model__reg_lambda': np.float64(16.056849593555217), 'model__scale_pos_weight': 1.9882783882783883, 'model__subsample': np.float64(0.6869841841164018)}",0.7753644452539479,0.7676943989098685,0.7765576197896641,0.7853074728650765,0.7796627335797842,0.7769173340796682,0.005753868932734902,14,0.5796932305935288,0.6055502901581584,0.6180410621395848,0.6218292097032718,0.5941521248400136,0.6038531834869116,0.015524995671038808,14,0.6187554776511832,0.6046915725456126,0.6168384879725086,0.6171328671328671,0.6128472222222222,0.6140531255048788,0.005068491783861682,6,5.0,,,564.0,,0.13201748262002597,,,0.7438241906790214,6.0,0.003506158108144111,16.056849593555217,1.9882783882783883,0.6869841841164018
xgboost,26.735424041748047,0.4698721221287597,0.3849602222442627,0.08044127994940041,,,"{'model__colsample_bytree': np.float64(0.8992317642874346), 'model__learning_rate': np.float64(0.10140506688400845), 'model__max_depth': 7, 'model__min_child_weight': 6, 'model__n_estimators': 605, 'model__reg_alpha': np.float64(0.0030241608174256963), 'model__reg_lambda': np.float64(0.7512609350197046), 'model__scale_pos_weight': 1.9882783882783883, 'model__subsample': np.float64(0.748240751615043)}",0.766292945850957,0.7654834422790223,0.7678782236793287,0.7940311608514373,0.7742695092925508,0.7735910563906592,0.010676052176045048,15,0.5740177117431287,0.5976340019281546,0.6096408607651105,0.6241038725971001,0.6001830978217543,0.6011159089710496,0.016422103282238826,15,0.6005410279531109,0.5850091407678245,0.6016260162601627,0.6153846153846154,0.5962399283795882,0.5997601457490603,0.009779564197426843,11,7.0,,,605.0,,0.10140506688400845,,,0.8992317642874346,6.0,0.0030241608174256963,0.7512609350197046,1.9882783882783883,0.748240751615043
xgboost,9.634003448486329,0.5223593346791159,0.3059211730957031,0.13739537258504692,,,"{'model__colsample_bytree': np.float64(0.850141325343721), 'model__learning_rate': np.float64(0.08040803349013019), 'model__max_depth': 2, 'model__min_child_weight': 3, 'model__n_estimators': 711, 'model__reg_alpha': np.float64(0.006682263792676088), 'model__reg_lambda': np.float64(0.44038913740561414), 'model__scale_pos_weight': 1.9882783882783883, 'model__subsample': np.float64(0.6933420718057905)}",0.7900485027556851,0.7910890521387759,0.7931448539183346,0.8087523843284212,0.8027666649786465,0.7971602916239726,0.007339880996611567,7,0.6040459462167691,0.6264604325752616,0.6281496947410856,0.6346576398553572,0.6457677786153742,0.6278162984007695,0.013682388409934363,9,0.6401906274821286,0.6353503184713376,0.6443057722308893,0.6666666666666666,0.651270207852194,0.6475567185406431,0.010888565307601211,3,2.0,,,711.0,,0.08040803349013019,,,0.850141325343721,3.0,0.006682263792676088,0.44038913740561414,1.9882783882783883,0.6933420718057905
xgboost,24.303883028030395,0.5564817937074964,0.3783722877502441,0.07228758571688422,,,"{'model__colsample_bytree': np.float64(0.697470453779383), 'model__learning_rate': np.float64(0.02523696876877934), 'model__max_depth': 6, 'model__min_child_weight': 9, 'model__n_estimators': 713, 'model__reg_alpha': np.float64(0.005080563720302197), 'model__reg_lambda': np.float64(0.7974421780770715), 'model__scale_pos_weight': 1.9882783882783883, 'model__subsample': np.float64(0.9414942737354435)}",0.7914819986643191,0.7867784456182245,0.7906809274212587,0.8077294441349742,0.7967674414679022,0.7946876514613358,0.00725671367866528,10,0.606247447224347,0.6182267392662908,0.6259800316365187,0.6417530401114782,0.6315882302898075,0.6247590977056884,0.012018941054272179,10,0.6379453189726595,0.6337448559670782,0.6392092257001647,0.6549413735343383,0.6461038961038961,0.6423889340556274,0.007428876444242337,4,6.0,,,713.0,,0.02523696876877934,,,0.697470453779383,9.0,0.005080563720302197,0.7974421780770715,1.9882783882783883,0.9414942737354435
xgboost,5.33665452003479,0.2905296828364941,0.18720903396606445,0.08351212224333024,,,"{'model__colsample_bytree': np.float64(0.9719531494154353), 'model__learning_rate': np.float64(0.06911254779041598), 'model__max_depth': 3, 'model__min_child_weight': 4, 'model__n_estimators': 301, 'model__reg_alpha': np.float64(0.9519928366099195), 'model__reg_lambda': np.float64(0.47976258311962694), 'model__scale_pos_weight': 1.0, 'model__subsample': np.float64(0.7419763901243623)}",0.7976494040029951,0.7989277450603417,0.7938363048860286,0.8107661923330125,0.8075471379618844,0.8017453568488524,0.006360896254030622,2,0.6172261517300055,0.6404193047483635,0.6386081126235147,0.6418943655149064,0.6552607822930429,0.6386817433819666,0.012235623615576964,2,0.6122840690978887,0.611764705882353,0.6078799249530957,0.6061776061776062,0.6074498567335244,0.6091112325688937,0.0024490922473314634,8,3.0,,,301.0,,0.06911254779041598,,,0.9719531494154353,4.0,0.9519928366099195,0.47976258311962694,1.0,0.7419763901243623
xgboost,10.461494731903077,0.45995138320258344,0.18731541633605958,0.03693721345691435,,,"{'model__colsample_bytree': np.float64(0.8066293298574888), 'model__learning_rate': np.float64(0.06854160228422101), 'model__max_depth': 4, 'model__min_child_weight': 4, 'model__n_estimators': 479, 'model__reg_alpha': np.float64(0.07972167883857956), 'model__reg_lambda': np.float64(15.446922278770543), 'model__scale_pos_weight': 1.0, 'model__subsample': np.float64(0.6823702887283684)}",0.7911329002489224,0.7893148901436194,0.7922931887020286,0.8047281443594808,0.8012119984470215,0.7957362243802144,0.006084691408137482,9,0.6160085606054588,0.6381644227411603,0.6390797344745646,0.6279751342196399,0.6353077359382132,0.6313071175958074,0.008585908377428876,6,0.6066985645933014,0.584070796460177,0.6107445805843544,0.5910852713178295,0.600956937799043,0.5987112301509411,0.009860423761341705,12,4.0,,,479.0,,0.06854160228422101,,,0.8066293298574888,4.0,0.07972167883857956,15.446922278770543,1.0,0.6823702887283684
xgboost,10.515656089782714,0.3863224488349572,0.15221705436706542,0.04756402128220658,,,"{'model__colsample_bytree': np.float64(0.8473045573699737), 'model__learning_rate': np.float64(0.08522472063295114), 'model__max_depth': 5, 'model__min_child_weight': 9, 'model__n_estimators': 394, 'model__reg_alpha': np.float64(0.0003139518173111889), 'model__reg_lambda': np.float64(7.437498690139191), 'model__scale_pos_weight': 1.9882783882783883, 'model__subsample': np.float64(0.8528933779205439)}",0.7865170434231206,0.7823244895068099,0.7811878115745519,0.798362620482436,0.7902297395384952,0.7877243409050827,0.006209544149138622,12,0.5992618193558408,0.6163817397739284,0.6232181661155609,0.6313063287133428,0.6278651324890921,0.619606637289553,0.01133525688792255,11,0.6217354675652906,0.6223717409587889,0.6333059885151764,0.6381192275398825,0.6328059950041632,0.6296676839166604,0.006491004334279934,5,5.0,,,394.0,,0.08522472063295114,,,0.8473045573699737,9.0,0.0003139518173111889,7.437498690139191,1.9882783882783883,0.8528933779205439
xgboost,10.887204504013061,0.5432982729809538,0.04958124160766601,0.01010681562093654,,,"{'model__colsample_bytree': np.float64(0.9904397973775677), 'model__learning_rate': np.float64(0.02019129387499179), 'model__max_depth': 7, 'model__min_child_weight': 4, 'model__n_estimators': 251, 'model__reg_alpha': np.float64(0.018321116507950812), 'model__reg_lambda': np.float64(0.24658175367271448), 'model__scale_pos_weight': 1.0, 'model__subsample': np.float64(0.8699256691268421)}",0.7972615168747765,0.7991891472554457,0.7920688887539716,0.8093398153305988,0.8051957259330531,0.8006110188295693,0.006056736677915131,3,0.6127583836123655,0.6390530049403229,0.6267581980224904,0.6491261191363712,0.6414012352276657,0.6338193881878432,0.012748313468512568,4,0.5957854406130269,0.6077669902912621,0.6062322946175638,0.6028985507246377,0.6116970278044104,0.6048760608101802,0.005352987125868526,9,7.0,,,251.0,,0.02019129387499179,,,0.9904397973775677,4.0,0.018321116507950812,0.24658175367271448,1.0,0.8699256691268421
